source_id,title,provider,source_type,relevance_score,recommended_action,should_ingest,reason,estimated_download_size,estimated_cost,risk,url,query,doi,pdf_url,open_access_url,metadata
src_d97f4c3f,The Dark Energy Survey supernova programme: modelling selection efficiency and observed core-collapse supernova contamination,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/stab1353,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1093/mnras/stab1353,https://academic.oup.com/mnras/article-pdf/505/2/2819/39571323/stab1353.pdf,https://academic.oup.com/mnras/article-pdf/505/2/2819/39571323/stab1353.pdf,"{""url"": ""https://doi.org/10.1093/mnras/stab1353"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1093/mnras/stab1353"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/505/2/2819/39571323/stab1353.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/505/2/2819/39571323/stab1353.pdf"", ""selection_decision"": ""omitted""}"
src_56d51826,"ZTF Early Observations of Type Ia Supernovae. II. First Light, the Initial Rise, and Time to Reach Maximum Brightness",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/abb13b,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/abb13b,https://iopscience.iop.org/article/10.3847/1538-4357/abb13b/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/abb13b/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/abb13b"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/abb13b"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/abb13b/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/abb13b/pdf"", ""selection_decision"": ""omitted""}"
src_1c796ed4,SUGAR: An improved empirical model of Type Ia supernovae based on spectral features,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1051/0004-6361/201834954,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1051/0004-6361/201834954,https://www.aanda.org/articles/aa/pdf/2020/04/aa34954-18.pdf,https://www.aanda.org/articles/aa/pdf/2020/04/aa34954-18.pdf,"{""url"": ""https://doi.org/10.1051/0004-6361/201834954"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1051/0004-6361/201834954"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2020/04/aa34954-18.pdf"", ""open_access_url"": ""https://www.aanda.org/articles/aa/pdf/2020/04/aa34954-18.pdf"", ""selection_decision"": ""omitted""}"
src_f49aa41e,The Twins Embedding of Type Ia Supernovae. I. The Diversity of Spectra at Maximum Light,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/abec3c,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/abec3c,https://iopscience.iop.org/article/10.3847/1538-4357/abec3c/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/abec3c/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/abec3c"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/abec3c"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/abec3c/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/abec3c/pdf"", ""selection_decision"": ""omitted""}"
src_0d548ad2,The Extinction Properties of and Distance to the Highly Reddened Type IA Supernova 2012cu,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/836/2/157,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/836/2/157,https://iopscience.iop.org/article/10.3847/1538-4357/836/2/157/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/836/2/157/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/836/2/157"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/836/2/157"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/836/2/157/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/836/2/157/pdf"", ""selection_decision"": ""omitted""}"
src_119f5859,deepSIP: linking Type Ia supernova spectra to photometric quantities with deep learning,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/staa1706,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1093/mnras/staa1706,https://academic.oup.com/mnras/article-pdf/496/3/3553/33485199/staa1706.pdf,https://academic.oup.com/mnras/article-pdf/496/3/3553/33485199/staa1706.pdf,"{""url"": ""https://doi.org/10.1093/mnras/staa1706"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1093/mnras/staa1706"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/496/3/3553/33485199/staa1706.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/496/3/3553/33485199/staa1706.pdf"", ""selection_decision"": ""omitted""}"
src_cef941c6,"Measurement of Ωm, ΩΛfrom a Blind Analysis of Type Ia Supernovae with CMAGIC: Using Color Information to Verify the Acceleration of the Universe",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/503533,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1086/503533,https://iopscience.iop.org/article/10.1086/503533/pdf,https://iopscience.iop.org/article/10.1086/503533/pdf,"{""url"": ""https://doi.org/10.1086/503533"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1086/503533"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/503533/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/503533/pdf"", ""selection_decision"": ""omitted""}"
src_45d354b6,Observational properties of thermonuclear supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1038/s41550-019-0858-0,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1038/s41550-019-0858-0,https://arxiv.org/pdf/1908.02303,https://arxiv.org/pdf/1908.02303,"{""url"": ""https://doi.org/10.1038/s41550-019-0858-0"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1038/s41550-019-0858-0"", ""pdf_url"": ""https://arxiv.org/pdf/1908.02303"", ""open_access_url"": ""https://arxiv.org/pdf/1908.02303"", ""selection_decision"": ""omitted""}"
src_ef150377,Measuring the Properties of Dark Energy with Photometrically Classified Pan-STARRS Supernovae. I. Systematic Uncertainty from Core-collapse Supernova Contamination,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/aa767b,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/aa767b,https://iopscience.iop.org/article/10.3847/1538-4357/aa767b/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/aa767b/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/aa767b"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/aa767b"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aa767b/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aa767b/pdf"", ""selection_decision"": ""omitted""}"
src_cbfefa9a,SN 2019ein: New Insights into the Similarities and Diversity among High-velocity Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ab8236,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/ab8236,https://iopscience.iop.org/article/10.3847/1538-4357/ab8236/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/ab8236/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/ab8236"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/ab8236"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ab8236/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ab8236/pdf"", ""selection_decision"": ""omitted""}"
src_b05de2cf,SIGNATURES OF A COMPANION STAR IN TYPE IA SUPERNOVAE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/794/1/37,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/794/1/37,https://iopscience.iop.org/article/10.1088/0004-637X/794/1/37/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/794/1/37/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/794/1/37"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/794/1/37"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/794/1/37/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/794/1/37/pdf"", ""selection_decision"": ""omitted""}"
src_170841b6,"Ground-based and JWST Observations of SN 2022pul. I. Unusual Signatures of Carbon, Oxygen, and Circumstellar Interaction in a Peculiar Type Ia Supernova",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ad0975,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/ad0975,https://iopscience.iop.org/article/10.3847/1538-4357/ad0975/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/ad0975/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/ad0975"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/ad0975"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ad0975/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ad0975/pdf"", ""selection_decision"": ""omitted""}"
src_3dc27f4c,"The type Iax supernova, SN 2015H: a white dwarf deflagration candidate",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.48550/arxiv.1603.04728,Type Ia supernova light curve diversity and standardization,https://doi.org/10.48550/arxiv.1603.04728,http://arxiv.org/pdf/1603.04728,http://arxiv.org/pdf/1603.04728,"{""url"": ""https://doi.org/10.48550/arxiv.1603.04728"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.48550/arxiv.1603.04728"", ""pdf_url"": ""http://arxiv.org/pdf/1603.04728"", ""open_access_url"": ""http://arxiv.org/pdf/1603.04728"", ""selection_decision"": ""omitted""}"
src_245033b2,Type Ia Supernova Models: Asymmetric Remnants and Supernova Remnant G1.9+0.3,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ac300f,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/ac300f,https://iopscience.iop.org/article/10.3847/1538-4357/ac300f/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/ac300f/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/ac300f"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/ac300f"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ac300f/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ac300f/pdf"", ""selection_decision"": ""omitted""}"
src_141fa32a,The Dark Energy Survey supernova program: cosmological biases from supernova photometric classification,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/stac1404,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1093/mnras/stac1404,https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stac1404/43948117/stac1404.pdf,https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stac1404/43948117/stac1404.pdf,"{""url"": ""https://doi.org/10.1093/mnras/stac1404"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1093/mnras/stac1404"", ""pdf_url"": ""https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stac1404/43948117/stac1404.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stac1404/43948117/stac1404.pdf"", ""selection_decision"": ""omitted""}"
src_595cb649,THEORETICAL CLUES TO THE ULTRAVIOLET DIVERSITY OF TYPE Ia SUPERNOVAE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/809/1/37,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/809/1/37,https://iopscience.iop.org/article/10.1088/0004-637X/809/1/37/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/809/1/37/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/809/1/37"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/809/1/37"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/809/1/37/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/809/1/37/pdf"", ""selection_decision"": ""omitted""}"
src_0aed5384,Initial Evaluation of SNEMO2 and SNEMO7 Standardization Derived from Current Light Curves of Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ab698d,Type Ia supernova light curve diversity and standardization,https://doi.org/10.3847/1538-4357/ab698d,https://iopscience.iop.org/article/10.3847/1538-4357/ab698d/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/ab698d/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/ab698d"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.3847/1538-4357/ab698d"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ab698d/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ab698d/pdf"", ""selection_decision"": ""omitted""}"
src_1a1c17e4,FAILED-DETONATION SUPERNOVAE: SUBLUMINOUS LOW-VELOCITY Ia SUPERNOVAE AND THEIR KICKED REMNANT WHITE DWARFS WITH IRON-RICH CORES,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/2041-8205/761/2/l23,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/2041-8205/761/2/l23,https://iopscience.iop.org/article/10.1088/2041-8205/761/2/L23/pdf,https://iopscience.iop.org/article/10.1088/2041-8205/761/2/L23/pdf,"{""url"": ""https://doi.org/10.1088/2041-8205/761/2/l23"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/2041-8205/761/2/l23"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/2041-8205/761/2/L23/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/2041-8205/761/2/L23/pdf"", ""selection_decision"": ""omitted""}"
src_19b48a8e,ANALYTICAL EXPRESSIONS FOR LIGHT CURVES OF ORDINARY AND SUPERLUMINOUS TYPE Ia SUPERNOVAE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/809/1/32,Type Ia supernova light curve diversity and standardization,https://doi.org/10.1088/0004-637x/809/1/32,https://iopscience.iop.org/article/10.1088/0004-637X/809/1/32/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/809/1/32/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/809/1/32"", ""query"": ""Type Ia supernova light curve diversity and standardization"", ""doi"": ""https://doi.org/10.1088/0004-637x/809/1/32"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/809/1/32/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/809/1/32/pdf"", ""selection_decision"": ""omitted""}"
